Timestamp,Source,Bt-med,Bt-min,Bt-max,Bx-med,Bx-min,Bx-max,By-med,By-min,By-max,Bz-med,Bz-min,Bz-max,Phi-mean,Phi-min,Phi-max,Theta-med,Theta-min,Theta-max,Dens-med,Dens-min,Dens-max,Speed-med,Speed-min,Speed-max,Temp-med,Temp-min,Temp-max,Kp
01-04-2023 00:00,1,5.49,1.95,7.08,1.88,-2.61,4.79,-0.38,-5.46,4.84,3.39,-4.92,5.78,350.69,4.3,355.73,40.6,-61.05,76.47,9.13,7.21,12.9,496.6,476.8,538.6,277450,220417,496232,2
01-04-2023 06:00,1,5.18,3.81,6.55,3.01,-2.36,5.43,-0.48,-5.54,3.92,0.96,-5.1,5.01,348.89,2.07,357.04,11.31,-71.38,77.29,9.83,4.55,12.7,525.5,497.6,559.2,359166,213745,498177,1.667
01-04-2023 12:00,1,5.51,4.41,6.71,2.39,-2.53,5.48,-3.28,-5.51,1.58,-0.96,-5.53,4.81,304.92,8.92,353.34,-10.74,-69.76,60.23,10.37,3.8,12.37,529.9,508.5,561,362974,170655,514366,3.333
01-04-2023 18:00,1,6.07,5.22,7.14,3.41,-3.38,6.14,-2.35,-5.56,5.88,-1.37,-5.88,4.33,338.04,4.45,357.4,-13.57,-82.23,47.02,10.18,0.14,13.79,543,502.9,585.5,380713,5000,729200,2.667
02-04-2023 00:00,1,6.09,4.96,6.77,2.09,-1.06,5.12,-4.66,-6.69,4.42,-2.18,-5.05,2.12,297.8,41.11,333.64,-21.07,-61.84,20.6,11.93,0.27,13.35,546.1,512,568.3,500444,7716,576865,3.667
02-04-2023 06:00,1,5.69,5.18,6.45,3.86,-1.18,5.55,-2.46,-5.83,2.33,1.3,-5.6,5.79,321.96,1.46,357.35,13.62,-67.05,74.8,9.49,0.26,14.3,536.1,511.3,572.4,364951,7417,698736,2.667
02-04-2023 12:00,1,5.43,5.19,5.71,5.14,4.15,5.61,-1.02,-2.76,1.68,0.75,-1.81,2.8,350.74,0.86,359.59,8.03,-19.94,31.45,9.45,6.86,10.6,525,517,532.1,369460,255505,470703,2.333
02-04-2023 18:00,1,5.47,5.17,5.98,4.45,-4.6,5.74,-2.07,-4.55,1.26,-1.83,-4.79,1.99,333.25,0.88,358.14,-19.22,-60.95,19.92,7.37,0.8,10.26,518.4,490.2,588.8,313077,18053,436037,2
03-04-2023 00:00,1,5.55,5.22,6.27,4.52,1.72,5.61,-2.77,-5.76,-0.33,-1.13,-3.26,1.72,327.6,284.74,354.62,-11.45,-36.1,17.15,7.13,5.39,9.16,495.1,468.5,510.5,255703,186793,370871,3.333
03-04-2023 06:00,1,6.06,3.94,6.72,3.58,-0.99,5.08,-4.24,-6.71,0.17,-1.29,-3.64,2.53,308.45,6.17,345.12,-12.37,-42.12,28.17,7.9,7.02,9.71,490.9,484.4,516.4,247570,202465,348240,1.333
03-04-2023 12:00,1,5.6,2.86,6.23,1.83,-1.18,5.62,-3.79,-6.02,3.86,-2.08,-4.74,2.29,308.35,3.3,356.13,-24.17,-65.01,23.78,9.86,8.43,11.18,520.2,486.6,537.8,331913,212499,421165,2.667
03-04-2023 18:00,1,5.58,4.93,6.6,2.88,-0.47,5.58,-2.21,-5.52,5.41,-2.18,-5.68,3.62,333.94,2.13,357.52,-22.61,-79.85,36.02,9.59,8.49,10.77,507,484.2,531.4,296249,218806,359148,3.667
04-04-2023 00:00,1,5.71,4,6.68,2.96,-3.44,5.57,-0.79,-6.24,5.16,-0.24,-5.98,5.72,342.61,1.61,357.05,-2.74,-65.54,81.09,10,7.12,12.51,501.7,485.4,541.1,290855,220558,456835,3.667
04-04-2023 06:00,1,5.07,3.78,5.97,2.98,-2.77,5.31,-1.46,-5.01,5.27,-0.39,-4.25,4.58,340.45,1.52,356.75,-4.8,-60.35,66.47,10.74,9.71,11.9,508.2,491.1,539.7,301403,233098,375571,2.333
04-04-2023 12:00,1,4.76,3.42,5.65,3.12,-1.55,4.77,-2.17,-5.05,3.67,0.33,-3.54,4.34,328.1,3.56,358.4,4.3,-50.98,80.54,10.31,9.37,11.08,495.8,488.5,530.4,294143,252246,353459,2
04-04-2023 18:00,1,5.13,3.02,5.79,1.27,-4.28,4.81,-3.35,-5.19,3.45,-2.29,-4.43,1.48,295.74,11.22,353.73,-26.48,-60.63,27.55,10.11,8.93,11.71,495.6,482.4,529.7,318345,224307,427812,2.667
05-04-2023 00:00,1,4.4,3.7,6.29,1.04,-4.46,4.07,-2.97,-5.84,3.41,-1.2,-3.61,2.78,292.31,1.9,356.78,-15.77,-54.46,36.09,9.55,7.76,11.07,498.5,481.9,527.7,324429,249367,411670,3
05-04-2023 06:00,1,4,2.81,5.07,2.25,-3.62,4.05,-1.6,-4.02,2.44,-1.45,-4.36,2.24,318.53,1.38,354.45,-24.41,-72.06,38.02,9.99,5.43,11.47,487.5,459.4,523.1,437016,136242,532125,1.667
05-04-2023 12:00,1,3.83,2.04,4.39,-0.71,-3.37,2.38,-2.53,-4.04,1.01,-2.08,-3.43,2.67,251.9,159.24,322.29,-33.74,-72.74,42.9,6.05,4.38,10.07,458.7,427.1,479.5,135384,74613,344618,3
05-04-2023 18:00,1,3.92,2.96,4.68,1.87,-3.43,4.06,-2.19,-3.78,1.12,-1.38,-3.44,0.86,296.85,137.16,357.48,-21.53,-57.83,12.8,4.41,2.22,6.03,410.7,384.4,443.8,74481,40682,111064,2.667
06-04-2023 00:00,1,4.62,4.14,5.46,0.14,-2.77,4.04,-3.29,-5.28,1.28,1.7,-3.42,4.81,266.79,84.53,344.97,21.77,-47.98,69.55,5.64,2.64,6.95,397.8,383,414.8,52480,38293,89969,1.333
06-04-2023 06:00,1,4.86,4.36,5.66,3.03,1.3,5.16,-2.4,-4.39,0.83,-2.14,-4.27,3.45,325.77,2.09,358.12,-26.41,-64.76,37.98,4.2,1.31,5.69,386.2,380.3,398.7,57612,24503,114581,1
06-04-2023 12:00,1,5.43,4.4,5.84,3.7,-0.92,4.97,-2.1,-4.5,1.49,-2.81,-4.56,5.02,329.7,0.63,357.49,-32.21,-57.61,67.39,3.32,2.03,4.89,389.3,378.5,401.2,66686,44802,106156,2
06-04-2023 18:00,1,5.92,4.99,6.38,3.63,-2.85,5.27,-2.9,-4.53,3.22,-0.77,-5.79,4.94,313.64,1.45,356.27,-7.46,-83.51,66.69,4.04,2.75,5.21,407.8,383.3,419.7,70593,46634,223129,3
07-04-2023 00:00,1,5.52,4.86,6.33,2.53,-3.38,5.46,-2.06,-4.66,5.64,-3.42,-5.6,1.88,334.99,3.04,357.83,-37.92,-71,20.97,3.75,1.52,5.76,407.7,396.4,425.7,76711,46829,169772,3
07-04-2023 06:00,1,5.07,4.7,5.38,3.77,0.98,4.95,-2.03,-4.64,2.53,-0.48,-4.62,3.85,333.5,4.5,358.37,-5.44,-66.34,51.19,3.01,1.2,4.77,405.2,396.5,424.8,89489,40102,276128,1.667
07-04-2023 12:00,1,4.83,4.42,5.08,4.25,2.3,4.91,-0.23,-2.63,2.14,1.41,-3.08,3.96,357.93,0.25,359.72,17.55,-41.35,54.54,1.91,0.99,4.24,403.5,394.4,416.2,84971,38900,117310,1.667
07-04-2023 18:00,1,4.92,4.32,5.22,3.72,-0.19,4.99,-2.1,-4.47,1.63,-1.43,-4.09,4.04,331.48,2.65,359,-17.05,-58.23,68.39,2.52,0.61,4.71,408.1,397,420.3,84282,24837,238296,1.333
08-04-2023 00:00,1,5.01,4.64,5.19,1.49,-2,4.98,-2.93,-4.73,1.87,-2.37,-4.96,2.08,302.52,2.25,356.46,-28.56,-76.94,24.41,2.86,0.5,4.62,392.8,328.1,440.6,68334,5000,195013,1
08-04-2023 06:00,1,5.06,4.74,5.26,3.22,0.5,4.9,-0.17,-4.6,3.69,1.23,-5.01,4.87,357.33,1.38,358.3,13.96,-76.09,74.89,1.08,0.55,4.58,358.6,327.4,443.6,16815,5000,183663,1.667
08-04-2023 12:00,1,5.05,4.12,5.6,3.26,1.37,4.24,0.77,-4.05,4.17,0.35,-4.43,4.7,6.63,2.82,354.42,4.45,-56.35,63.07,1.18,0.37,2.27,343.8,325.6,408,25191,5000,117957,0.667
08-04-2023 18:00,1,4.76,3.39,5.25,1.92,-0.88,4.18,-0.6,-4.65,3.58,-1.96,-4.95,3.25,350.5,1.87,355.64,-24.96,-76.16,49.7,0.73,0.2,2,364,325.6,442.1,10969,5000,88754,0.333
09-04-2023 00:00,1,4.08,3.79,4.58,2.86,0.13,3.96,-2.48,-3.78,0.64,0.63,-2.62,3.86,320.01,2.41,358.3,8.52,-36.21,72.69,0.35,0.13,1.13,407.6,328.5,433.7,10391,5000,55967,3
09-04-2023 06:00,1,4.08,3.78,4.32,1.98,-0.32,3.85,-2.53,-4.01,0.37,-1.68,-4.06,2.73,308.14,11.25,356.55,-24.67,-73.11,46.24,0.8,0.2,2.83,383.1,326.2,469.8,9722,5000,192158,0.667
09-04-2023 12:00,1,4.28,4.03,4.46,3.36,-1.09,4.35,-1.86,-3.36,0.76,-0.97,-3.94,2.67,328.78,1.04,357.82,-13.23,-63.28,39.16,2.6,0.88,3.15,467.9,327.9,469.9,192352,5000,209025,1
09-04-2023 18:00,1,4.48,4.17,8.24,3.41,1.14,5.82,-2.29,-6.56,1.87,-2.26,-6.55,3.21,332.58,0.85,358.85,-28.2,-58.71,27.18,2.59,1.7,9.97,467.8,332.2,470.3,188897,12178,216083,1.333
10-04-2023 00:00,1,8.87,6.81,10.99,6.29,0.28,8.34,-2.03,-5.84,8.01,-5.07,-7.87,-2.74,347.2,0.11,358.32,-36.5,-49.47,-17.94,12.24,6.39,36.11,334,316.5,345.4,15270,10619,22407,2.667
10-04-2023 06:00,1,10.43,5.71,13.44,-5.08,-10.96,7.15,6.1,-6.08,11.39,2.82,-7.29,9.86,128.61,8.7,251.06,17.98,-47.43,64.59,12.31,8.23,32.39,477.7,329.1,525.9,197802,15659,535069,3.333
10-04-2023 12:00,1,5.87,2.16,10.29,-3.6,-5.87,6.17,-0.33,-4.66,9.72,2.55,-2.52,6.81,179.84,21.33,256.87,28.92,-23.47,79.03,11.33,6.56,15.08,513.6,491.5,557.3,403273,187061,587840,2.667
10-04-2023 18:00,1,6.97,3.55,8.84,-5.24,-6.94,2.61,1.8,-4.13,6.22,4.39,0.19,6.93,153.22,19.52,223.65,35.55,2.43,81.07,8.62,6.99,11.54,482.7,444.1,522.5,199496,129538,447508,1.333
11-04-2023 00:00,1,7.15,5.73,8.97,-5.26,-7.09,6.43,3.42,-3.04,5.9,3.62,-4.69,6.81,129.88,8.12,213.6,27.92,-41,61.85,9.86,7.51,11.43,451.9,424.3,477.5,142794,95676,173439,0.333
11-04-2023 06:00,1,6.22,5.13,7.72,-1.39,-6.21,3.39,4.7,-3.4,6.99,1.57,-3.26,5.62,112.05,35.75,214.69,15.5,-29.5,64.18,7.39,5.21,9.77,451.6,414.8,477.3,133632,105672,194834,2.333
11-04-2023 12:00,1,6.11,5.31,7.51,-3.44,-5.9,2.23,4.54,0.62,6,0.73,-3.6,4.63,124.5,65.58,168.94,6.64,-34.52,46.1,6.32,4.21,7.45,419.3,391.2,443.1,106862,57160,141152,1
11-04-2023 18:00,1,5.84,4.8,6.76,-0.97,-5.19,2.58,4.29,-2.17,6.46,2.78,-3.19,5.37,108.55,60.09,206.82,26.88,-37.28,69.61,5.72,4.29,8.49,388,378.2,405.9,64282,46955,108699,1.667
12-04-2023 00:00,1,5.83,4.3,6.44,-2.91,-5.46,3.73,4.08,-2.8,6.19,1.8,-2.78,4.75,125.73,44.73,218.35,19.88,-27.35,54.73,3.99,1.1,6.23,382.6,371.9,401.7,56901,26068,131347,0
12-04-2023 06:00,1,6.19,4,7.51,-3.54,-5.67,5.71,3.83,-0.04,6.57,0.67,-3.31,4.22,122.45,33.09,179.69,6.68,-32.16,40.44,3.32,2.11,5.99,369.5,346.2,383,71933,20632,119598,1
12-04-2023 12:00,1,6.42,4.05,9.85,-3.82,-9.26,4.06,3.38,-1.76,6.39,1.88,-3.83,6.18,133.89,51.7,197.92,16.93,-33.57,62.42,2.54,0.79,4.75,367.7,323.1,404.2,63931,5063,136663,1.333
12-04-2023 18:00,1,5.93,3.81,7.28,-4.8,-6.71,0.29,0.27,-1.66,6.41,2.83,-3.25,4.5,167.08,85.02,199.16,29.68,-26.83,48.63,2.51,0.95,7.1,385.5,364.4,403.2,102754,25148,154034,0.333
13-04-2023 00:00,1,7.65,5.96,8.51,-3.48,-7.4,0.76,2.3,-5.32,7.47,5.06,-4.98,7.45,143.64,84.91,248.91,46.63,-46.98,69.98,4.73,2.5,7.59,406.3,381.2,426.8,85230,51082,145520,2.333
13-04-2023 06:00,1,6.7,6.26,7.29,-5.73,-6.36,-2.86,-0.88,-2.98,2.68,2.95,0.23,6.44,185.47,144.94,208.29,26.46,2.03,65.79,3.25,2.47,4.86,399.3,392.7,417.4,91612,74671,114416,0.333
13-04-2023 12:00,1,5.78,4.85,6.34,-4.56,-6.27,2.29,1.09,-2.38,5.11,-1.12,-4.94,4.64,159.31,39.03,231.72,-11.45,-72.52,57.01,3.54,2.04,6.61,393.8,387.9,423.4,89855,62555,114078,0.667
13-04-2023 18:00,1,5.72,4.94,6.18,0.01,-5.15,2.94,4.75,-0.21,5.99,-0.92,-5.04,5.52,95.25,45.21,179.95,-9.43,-69.04,70.83,4.44,1.84,6.66,393.7,376,421.8,68235,40886,111537,1.667
14-04-2023 00:00,1,6.32,4.58,6.88,-1.95,-5.26,3.55,2.15,-4,6.07,5.03,-1.89,6.37,140.46,26.54,300.65,53.97,-17.96,83.3,5.53,3.13,8.3,380.4,370.4,399.6,55863,36758,86694,1.333
14-04-2023 06:00,1,7.01,5.92,7.8,-2.11,-4.39,3.98,5.58,2.33,6.83,-3.16,-5.18,2.13,102.42,49.07,147.87,-26.32,-48.45,16.79,4.56,2.91,8.25,364.1,333.6,397.8,50147,15121,87886,1.333
14-04-2023 12:00,1,7.33,5.19,8.03,-2.72,-6.26,1.97,5.43,-1.45,7.47,2.07,-5.9,5.51,117.21,70.61,183.63,16.98,-60.23,46.3,4.16,1.63,7.51,373.1,341.5,391.6,47676,15480,125772,2.333
14-04-2023 18:00,1,6.79,6.34,8.07,-3.37,-5.94,0.42,4.95,0.36,7.07,0.23,-4.89,5.96,125.81,84.29,173.04,1.88,-49.41,48.15,3.12,0.92,6.33,357.4,335.3,395.9,45675,9266,126902,0.667
15-04-2023 00:00,1,6.24,5.78,7.09,-3.19,-5.99,0.61,4.96,0.08,6.22,-0.73,-5.39,4.12,125.82,81.59,176.62,-6.68,-66.02,37.33,2.5,0.99,5,342.8,314.1,394.4,14032,6233,100748,2.333
15-04-2023 06:00,1,5.67,3.72,6.17,-3.39,-5.18,0.95,1.71,-1.26,5.28,-3.13,-5.22,0.53,151.12,74.48,194.32,-35,-70.59,6.69,4.15,0.82,9.99,342.3,316,360.2,13633,5000,33992,2.333
15-04-2023 12:00,1,4.44,2.74,5.48,-3.19,-4.52,-0.88,-1.57,-4.92,3.55,-1.76,-3.17,0.59,198.35,122.37,259.99,-24.6,-45.68,7.68,8.43,6.33,10.01,345.9,336.4,361.7,12121,7279,22683,2
15-04-2023 18:00,1,4.77,3.61,5.27,-1.73,-4.78,0.62,-3.91,-5.27,1.8,-0.97,-2.8,0.61,241.57,154.03,277.33,-12.15,-38.49,6.8,6.2,4.27,7.63,352.1,325.7,362.8,11176,7185,21578,1.333
16-04-2023 00:00,1,5.44,4.08,5.97,-5.02,-5.74,0.18,-0.23,-4.78,3.45,-1.22,-2.89,1.25,188,140.59,272.13,-13.35,-32.14,12.57,2.09,0.62,5.63,451.2,328.9,490.1,63649,5134,349445,0.667
16-04-2023 06:00,1,5.82,5.2,6.11,-4.69,-5.86,-2.77,-2.68,-5.37,2,-1.11,-3.92,3.21,206.98,148.99,241.73,-11.03,-44.34,33.07,2.55,0.79,4.77,340,316.3,489,10941,5000,278789,1.667
16-04-2023 12:00,1,6.9,5.32,7.32,-4.71,-6.96,-1.66,-3.21,-5.66,0.25,3.09,-1.44,5.33,211.64,166,240.99,27.49,-11.71,54.98,4.82,2.41,7.87,325.6,300.4,345.8,11782,6507,82937,1
16-04-2023 18:00,1,7.53,6.78,7.94,-3.99,-6.27,-1.6,-5.97,-7.5,0.37,0.88,-2.8,6.13,230.51,174.79,257.93,6.72,-21.44,55.05,5.92,3.76,7.32,327,312.1,335.9,13063,10976,18395,1
17-04-2023 00:00,1,6.76,5.15,7.78,-4.06,-7.26,2.01,-1.65,-6.78,7.23,3.59,-3.67,5.96,194.21,74.57,266.05,34.96,-39.04,58.59,5.68,2.9,7.77,345.5,316.6,372.5,48112,15405,272876,1.333
17-04-2023 06:00,1,7.34,5.94,9.47,-3.53,-7.14,2.73,3.61,-0.91,7.79,3,-7.8,7.29,132.53,58.66,190.25,25.76,-56.6,72.48,3.67,1.97,6.54,363.5,334.8,398.3,121965,70559,234296,1.333
17-04-2023 12:00,1,7.71,6.18,9.15,-0.74,-5.64,2.74,5.67,-2.35,8.23,2.21,-7.29,7.16,106.01,62.01,207.91,17.84,-62.44,73.37,2.33,0.55,3.58,397.8,376.3,490.8,102446,11855,198791,1
17-04-2023 18:00,1,8.34,6.5,9.93,-3.93,-7.39,3.68,5.3,-1.97,8.77,4.41,-2.87,7.83,125.17,62.94,195.92,30.64,-19.96,64.45,2.89,1.33,6.22,424.1,395.2,481.7,192382,66192,469671,0.333
18-04-2023 00:00,1,8.04,5.47,8.75,-1.9,-5.86,1.03,6.42,1.55,8.16,2.86,-1.57,7.63,107.64,78.12,140.62,20.8,-16.3,71.22,2.81,1.81,5.98,435.7,405.3,484.1,224659,103619,454565,0.333
18-04-2023 06:00,1,6.8,6.43,7.56,-1.76,-5.81,1.06,5.7,1.67,7.1,2.93,0.75,4.89,113.2,79.57,162.96,26.11,6.6,47.4,4.36,2.64,6.57,445.9,424.5,483.3,227512,57785,478587,0.333
18-04-2023 12:00,1,16.15,6.55,19.23,4.04,-5.01,13.88,5.51,-1.8,15.97,9.56,-16.04,18,70.25,13.16,334.94,43.23,-69,82.72,16.31,4.28,30.32,505.4,451.2,551.1,302853,63798,663718,3.667
18-04-2023 18:00,1,8.18,2.68,16.62,4.16,-0.5,12.46,5.2,-0.5,12.1,0.52,-3.45,7.56,53.84,9.6,344.93,4.08,-43.38,36.84,12.42,0.18,23.47,582.1,507.5,614.5,281397,5000,744169,3.667
19-04-2023 00:00,1,6.33,5.68,7.1,1.14,-2.35,4.21,5.44,2.4,6.36,2.58,-0.88,5.9,75.07,38.22,106.54,23.92,-8.77,62.11,11.31,0.38,13.13,537.4,501.1,592.1,495049,5000,647857,2.667
19-04-2023 06:00,1,7.01,4.55,8.08,-0.3,-4.42,4.22,2.14,-4.01,6.4,-5.54,-7.76,6.03,114.89,32.93,293.7,-57.93,-85.38,76.69,9.18,6.9,14.28,503.2,474.5,541,232441,85253,561523,1
19-04-2023 12:00,1,7.98,6.56,8.81,4.3,0.18,6.02,6.08,3.25,7.11,-1.71,-6.79,2.55,58.93,29.88,85.22,-12.24,-62.78,18.05,7.72,5.53,10.63,456.8,446.5,492.3,65996,11742,248693,3.667
19-04-2023 18:00,1,9.19,8.76,9.88,6.16,3.14,8.16,5.74,3.06,7.18,3.52,-0.01,7.37,42.76,20.07,59.82,22.29,-0.05,49.44,6.07,5.09,6.96,446.1,417.8,486.1,68519,12840,222703,1
20-04-2023 00:00,1,10.54,9.46,10.84,3.97,2.76,6.52,2.8,0.8,5.11,9.47,5.55,10.14,34.24,10.86,57.26,63.83,35.24,71.91,6.13,4.55,7.9,421,411.4,433.4,25169,5351,57923,0.333
20-04-2023 06:00,1,9.94,9.29,10.34,4.07,2.36,4.7,0.71,-2.92,1.8,8.98,7.93,9.65,3.56,1.82,357.38,64.63,56.9,74.78,6.32,4.82,9.14,402.7,392.5,420.2,12760,5928,59243,0.667
20-04-2023 12:00,1,8.39,7.81,9.4,2.81,1.2,3.52,-3.94,-5.67,-0.19,6.96,5.16,8.92,310.9,286.63,346.29,54.81,40.83,81.17,5.16,2.12,7.91,397.1,379.4,442.1,38394,5712,408029,1.333
20-04-2023 18:00,1,6.66,5.73,7.77,2.38,1.12,3.26,-5.48,-6.42,-4.44,3.06,-0.06,5.46,293.34,280.55,303.18,26.72,-0.61,46.74,3.9,2,7.06,435.5,392.6,488.6,345260,59085,513165,1
21-04-2023 00:00,1,6.01,4.33,6.68,2.5,-0.54,3.82,-4.76,-5.67,-2.16,1.63,-3.59,5.08,297.48,261.07,320.89,14.9,-46.57,59.79,4.41,2.11,6.48,393.3,375.3,465,80752,31160,378716,2
21-04-2023 06:00,1,5.58,3.17,6.74,0.97,-2.33,3.3,-4.02,-5.82,4.88,0.06,-5.17,6.22,291.79,21.94,342.24,0.65,-73.06,71.47,5.05,4.05,9.03,385.1,373.5,414,59203,39638,126132,1
21-04-2023 12:00,1,5.71,4.25,6.36,0.99,-3.46,5.15,-0.38,-4.77,4.81,-4.39,-6.27,3.52,344.87,3.89,355.23,-50.97,-84.27,43.25,4.72,1.04,7.12,394.2,376.7,421.5,69471,30930,100209,1.667
21-04-2023 18:00,1,5.94,5.48,6.55,0.27,-3.8,4.25,1.51,-4.6,5.6,-5.07,-6.28,1.49,80.58,2.46,354.23,-57.44,-87.2,15.07,3.83,0.67,6.46,392.3,375.2,422,60374,21639,140680,3.333
22-04-2023 00:00,1,5.06,4.5,5.64,3.42,0.22,4.93,-2.86,-5.12,2.66,-0.98,-4.45,3.3,323.32,2.91,357.43,-11.15,-76.91,39.75,1.86,0.76,4.72,397.2,381.1,415.3,74532,36530,138254,2.333
22-04-2023 06:00,1,5.32,4.51,5.65,3.4,0.75,4.84,-3.51,-5.32,-0.96,1.07,-2.58,3.83,313.72,272.87,341.03,11.72,-32.65,47.04,2.43,0.69,4.73,424,402.2,451,154011,51017,291753,1.333
22-04-2023 12:00,1,4.74,3.62,5.21,1.55,-4.05,3.77,-3.59,-4.78,-0.19,-0.56,-4.68,4.12,282.04,182.93,335.18,-6.87,-74.52,65.57,1.96,0.51,4.51,411,371,448.2,79537,27479,285046,0.333
22-04-2023 18:00,1,4.94,4.57,5.55,-0.16,-4.94,2.55,-3.75,-5.05,1.53,-2.27,-5.21,3.01,256.6,135.42,309.28,-27.03,-83.65,35.96,1.18,0.29,3.81,396,352.8,420,52909,7697,97204,1.333
23-04-2023 00:00,1,5.82,4.8,6.32,0.6,-3.01,2.76,-5.05,-5.99,1.23,-2.27,-5.77,2.26,281.76,2.98,357.38,-23.78,-81.25,22.82,0.99,0.42,2.9,356.7,331,415.4,9920,5414,80705,2.333
23-04-2023 06:00,1,8.63,6.38,11.72,-0.3,-2.89,2.5,3.41,-6.73,11.21,-7.03,-11.52,0.5,86.88,47.57,308.54,-50.84,-85.91,4.05,6.29,1.11,9.62,364.2,347.3,372.7,18102,7528,46201,1.333
23-04-2023 12:00,1,10.32,8.09,26.83,1.02,-12.28,9.74,-5.17,-21.13,2.19,-9.22,-23.75,-2.28,275.71,165.61,303.7,-58.99,-85.64,-12.81,3.76,0.51,25.77,364.5,339.4,517.5,33441,5000,485195,4.667
23-04-2023 18:00,1,25.09,19.64,32.85,9.38,-8.84,19.05,-16.92,-26.37,7.02,-1.48,-23.49,24.14,294.68,125.45,333.81,-3.46,-83.53,61.13,0.21,0.1,32.39,507.7,408.2,607.7,5277,5000,1039204,8.333
24-04-2023 00:00,1,32.44,20.87,33.99,1.43,-11.14,28.07,-15.29,-28.39,9.51,-27.6,-32.6,18.77,262.13,15.31,335.66,-58.5,-79.44,49.92,10.51,0.14,24.86,552.7,420.4,622.9,272772,5000,781419,6.667
24-04-2023 06:00,1,31.64,28.46,32.26,5.83,-1.14,14.02,-28.42,-31.39,-22.34,-10.78,-19.14,6.17,282.07,267.93,300.89,-19.58,-37.51,12.15,9,5.99,11.01,525.8,487.2,566.7,377708,132581,559811,7
24-04-2023 12:00,1,23.44,19.79,28.48,0,-2.93,3.27,-3,-27.95,7.24,19.8,4.45,23.55,275.1,18.89,346.77,70.97,9.81,89.09,8.74,6.35,20.43,527.7,508.4,599.1,381216,264569,1191168,3.667
24-04-2023 18:00,1,16.24,9.46,19.56,2.72,-1.81,9.8,-1.96,-10.93,8.37,12.98,4.33,19.49,318.21,3.87,357.6,60.58,22.58,86.62,3.97,2.07,10.59,497,482.1,556.4,167550,107249,423158,2.333
25-04-2023 00:00,1,5.38,4.39,8.74,1.05,-1.01,4.78,1.57,-1.19,5.82,4.86,-0.23,7.94,55.43,1.36,356.27,65.34,-1.96,87.64,9.57,0.89,11.42,547.7,473.4,572,444983,29737,683378,1.333
25-04-2023 06:00,1,4.94,4.36,5.88,-1.73,-4.23,1.15,3.7,0.62,4.77,2.32,-3.89,5.28,117.32,72.66,161.55,29.55,-46.37,68.07,9.2,1.14,10.54,528.6,515.5,546.1,444161,13814,548433,0.333
25-04-2023 12:00,1,5.29,4.65,5.69,-3.31,-4.67,-1.48,3.61,-1.18,4.55,-1.81,-4.13,1.85,135.04,109.97,191.05,-20.48,-51.36,20.59,7.89,3.1,9.66,517.8,487.8,533,289576,111890,400024,2.667
25-04-2023 18:00,1,5.44,2.48,6.23,3.66,-2.01,4.97,-3.01,-5.42,3.08,-1.81,-4.34,3.13,324.21,3.25,353.26,-19.37,-79.99,34.95,9.86,8.34,13.78,526.1,509.5,547.3,350769,39822,463005,3.333
26-04-2023 00:00,1,5.16,4.74,5.72,3.37,-0.44,4.88,-3.25,-4.71,2.63,-1.44,-4.79,2.26,319.52,3.61,355.18,-16.6,-77.97,25.76,9.94,0.85,11.56,529.2,512.2,549.7,360814,13626,513583,2.667
26-04-2023 06:00,1,5.24,4.26,5.73,4.18,-1.13,5.39,-0.88,-3.94,3.77,-1.37,-4.84,3.58,353.3,1.12,359.19,-15.61,-74.67,50.13,9.43,8.04,11.11,516.2,500.1,542.3,307552,210611,400211,2
26-04-2023 12:00,1,6.1,4.61,10.13,4.68,0.91,9.07,-3.23,-5.89,0.77,-0.8,-5.91,4.7,325.14,8.93,355.87,-7.82,-59.5,60.58,10.23,8.73,12.76,522.7,504.7,548.3,298593,224105,383206,3.333
26-04-2023 18:00,1,8.21,7.43,10.06,6.27,2.2,8.67,-4.42,-7.19,1.28,1.52,-7.16,8.1,326.43,2.01,352.41,10.6,-49.22,65.86,1.79,0.1,13.6,579.1,473.4,610.5,92878,5000,713724,3.333
27-04-2023 00:00,1,7.4,7.05,7.78,4.23,-3.21,7.25,-4.09,-7.19,4.57,-3.18,-6.88,6.32,315.71,6.13,357.13,-26.64,-75.45,54.89,2.2,0.1,12.05,542.3,468.4,610.5,148858,5000,768864,4.333
27-04-2023 06:00,1,7.43,6.7,7.89,3.48,-2.04,7.18,-5.38,-7.41,4.16,-0.99,-6.45,5.98,310.03,2.64,352.77,-7.99,-76.46,53.07,0.25,0.1,12.42,583.2,474.1,603.8,12067,5000,722701,3.333
27-04-2023 12:00,1,6.22,5.22,7.18,3.32,-2.39,5.72,-3.8,-6.89,4.81,-1.47,-5.45,3.81,320.22,1.64,356.09,-14.31,-62.18,36.67,0.44,0.1,12.33,575,476.2,602.3,13910,5000,683955,3.333
27-04-2023 18:00,1,5.46,5.12,5.8,3.52,-0.23,5.58,-1.45,-5.54,3.37,-0.96,-5.49,4.72,340.37,3.3,358.21,-10.39,-82.68,59.43,0.65,0.1,11.56,568,547,600.6,30320,5000,663071,2.667
28-04-2023 00:00,1,5.08,3.71,5.45,3.19,-0.44,4.89,-1.5,-4.09,4.47,-2.57,-4.89,4.6,338.5,1.11,359.45,-31.2,-80.12,59.84,0.63,0.1,12.45,572.7,553.2,608.2,27528,5000,682736,3.333
